DocID,Word,Topic0,"ὁτι",20
197,"ὁρμιαν",20
197,"λιναις",24
197,"ἐχρωντο",20
197,"οὐδε",18
197,"βοειαις",12
197,"χρωνται",20
197,"ἀλλ",20
197,"ἱππειαις",16
197,"λεγοι",11
197,"οὐν",15
197,"βοος",6
197,"κερας",4
197,"κυριως",3
197,"κατεσκευαζον",14
197,"συριγγα",2
197,"κερατος",18
197,"βοειου",19
197,"παρετιθεσαν",24
197,"ορμιᾳ",18
197,"ὑπερ",16
197,"ἀγκιστρον",5
197,"ὁπως",3
197,"ϊχθυς",4
197,"ἀποτρωγωσι",13
197,"λινον",12
198,"ὠμηστηισιν",24
198,"ἐπι",1
198,"χθυσι",11
198,"κηρα",1
198,"φερουσα",13
199,"ἐνιαι",2
199,"πολεις",12
199,"ἐπι",19
199,"χθυσι",16
199,"πημα",15
199,"φερουσα",1
199,"ἀτοπον",6
199,"ἰχθυων",18
199,"κηρα",17
199,"λεγειν",3
200,"ὠμηστῃσιν",14
201,"ορχηστῃσιν",2
201,"προειρηται",3
202,"εἱαθ",5
202,"μηγερεεσ",19
203,"ἀριστοφανης",9
203,"εἱατο",2
203,"δασεως",5
203,"ἀρισταρχος",13
203,"ψιλοι:προ",17
203,"εἰπομεν",2
203,"λεξεως",15
