word,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24
ἐπιρρηματι,0.00021537799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
κληϊς,0,0,0,0.00021505376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021317416,0
κλασθαι,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
καθεζομενους,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021729683,0,0,0,0,0,0,0,0,0,0,0
οἰκειᾳ,0,0,0,0.00021505376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
πολεμουσιν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021217908,0,0,0,0,0,0,0,0
αγετ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021853147,0,0,0,0,0
ἀθετουντοι,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021729683,0,0,0,0,0,0,0,0,0,0,0
ὀρθου,0,0,0.00021349274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
δυνατωτεροι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021810251,0,0,0,0,0,0,0,0,0
αἰρομενων,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021317416,0
ἐπενεχθησεται,0,0,0,0,0.00021915407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
πειθοντο,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ποιμενι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021317416,0
καθὁτι,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021422451,0,0
ἀνδεχεται,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021294719,0,0,0,0,0,0,0,0,0,0
οἱκειον,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021621622,0,0,0,0,0,0
μεριμναν,0,0,0,0,0,0,0,0,0,0,0.00021630976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἐμφασεις,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἀποτυχιᾳ,0,0,0,0,0.00021915407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ψευσαιτο,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021810251,0,0,0,0,0,0,0,0,0
ἐπανεστησαν,0,0,0,0.00021505376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἀνεστησαν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021422451,0,0
σκηπτουχοι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021645022,0,0,0,0
ἐθνεα,0,0,0,0,0,0,0,0,0,0,0.00021630976,0,0,0,0.00021294719,0,0,0,0,0,0,0,0,0,0
εἰκαζομενους,0,0,0,0,0,0,0,0,0,0,0,0.00021973193,0,0,0,0,0,0,0,0,0,0,0,0,0
σμηνεα,0,0,0,0,0,0,0,0.00021208908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
παραβολῃ,0,0,0,0,0,0,0,0,0.00021710812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
συγγενες,0,0,0,0,0,0,0,0.00021208908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
μοχθον,0,0,0,0,0,0,0,0,0,0,0,0,0.00021473051,0,0,0,0,0,0,0,0,0,0,0,0
γλυκυ,0,0,0,0.00021505376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
κηριου,0,0,0,0,0,0,0,0,0,0.00021838829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
προσοδος,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021621622,0,0,0,0,0,0
ὡπλισμεναι,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
κεντροις,0,0,0,0,0.00021915407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ὑπηκοοι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021294719,0,0,0,0,0,0,0,0,0,0
γερανοι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021217908,0,0,0,0,0,0,0,0
φιλαλληλοι,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
μεταβαινουσαι,0,0,0.00021349274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
πτησεως,0,0,0,0,0,0,0,0,0,0,0,0.00021973193,0,0,0,0,0,0,0,0,0.00021645022,0,0,0,0
ἐρχομεναων,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
προϊασιν,0,0,0,0,0,0,0,0,0,0,0.00021630976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ερχεσθαι,0,0,0,0,0,0,0,0,0,0,0,0.00021973193,0,0,0,0,0,0,0,0,0,0,0,0,0
ζωοις,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021422451,0,0
πτησεις,0,0,0,0,0,0,0,0.00021208908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἀποτεταμεναι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021645022,0,0,0,0
ποιησαμεναι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021317416,0
ἐφιζουσιν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021317416,0
επαρθεισαι,0.00021537799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
πετονται,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021645022,0,0,0,0
εφιζουσιν,0,0,0,0,0.00021915407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
πτησις,0,0,0,0,0,0,0,0.00021208908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἀρχομενων,0,0,0.00021349274,0,0,0,0.00021263024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
συμβεβη,0,0,0,0,0,0,0,0,0,0.00021838829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
μελιταις,0,0,0,0,0,0,0,0,0,0.00021838829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
πτησιν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021819769,0,0,0
αποληγουσαις,0.00021537799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
πτηνα,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021853147,0,0,0,0,0
χερσαια,0,0,0,0.00021505376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἐπισημαινεται,0,0,0,0,0,0,0,0,0,0,0.00021630976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
τουἐρητυθεν,0,0,0,0,0,0,0,0,0,0,0,0.00021973193,0,0,0,0,0,0,0,0,0,0,0,0,0
εδρας,0.00021537799,0,0,0,0,0,0,0,0.00021710812,0,0,0,0,0.00021729683,0,0,0,0,0,0,0,0,0,0,0
παυσαμενοι,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἀναφωνησις,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021217908,0,0,0,0,0,0,0,0
ημιστιχιου,0,0,0,0,0,0,0,0,0.00021710812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἐρητυθεν,0,0,0,0,0,0,0,0.00021208908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
θας,0,0,0.00021349274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἡρεμησαν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021217908,0,0,0,0,0,0,0,0
καθισαντες,0,0,0,0,0,0,0,0,0,0,0.00021630976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
παυοντες,0,0,0,0,0,0,0,0.00021208908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἥφαιστος,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
χειρωναξ,0,0,0,0,0,0,0,0.00021208908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
κελευομενος,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021621622,0,0,0,0,0,0
διακονιαν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021294719,0,0,0,0,0,0,0,0,0,0
καταλιπεν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021294719,0,0,0,0,0,0,0,0,0,0
πρεσβυτατω,0,0,0,0,0,0,0,0,0,0.00021838829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
μικροις,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021810251,0,0,0,0,0,0,0,0,0
διαδοχῳ,0,0,0,0,0,0,0,0,0.00021710812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ζωντι,0,0,0.00021349274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἐνεχειρισεν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021621622,0,0,0,0,0,0
επιτροπος,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021853147,0,0,0,0,0
διαφυλαξας,0,0,0,0,0,0,0,0,0,0.00021838829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἀχρι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021853147,0,0,0,0,0
φορηναι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021294719,0,0,0,0,0,0,0,0,0,0
κηρυκικον,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021422451,0,0
διακτορῳ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021729683,0,0,0,0,0,0,0,0,0,0,0
αργεϊφοντῃ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021217908,0,0,0,0,0,0,0,0
ἀργειφοντῃ,0,0,0,0,0,0,0.00021263024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἀργῳ,0,0,0,0,0,0,0,0,0,0,0,0,0.00021473051,0,0,0,0,0,0,0,0,0,0,0,0
ἐπωνυμιαν,0,0,0,0,0,0,0,0,0,0,0,0,0.00021473051,0,0,0,0,0,0,0,0,0,0,0,0
αιτιας,0,0,0.00021349274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021819769,0,0,0
ζηλον,0,0,0,0,0,0,0,0,0,0.00021838829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
αιτησαμενη,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021819769,0,0,0
επεστησεν,0,0,0,0,0,0,0.00021263024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἀυτῃ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021810251,0,0,0,0,0,0,0,0,0
πανοπτην,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021853147,0,0,0,0,0
κελευσθεις,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021819769,0,0,0
ἀργειφοντης,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021621622,0,0,0,0,0,0
οἰστρον,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021810251,0,0,0,0,0,0,0,0,0
οδυνης,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021729683,0,0,0,0,0,0,0,0,0,0,0
ἰωνιον,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
κληθεντα,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021810251,0,0,0,0,0,0,0,0,0
ἐλθουσα,0.00021537799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
πλανηθεισα,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021819769,0,0,0
ἀρχαιαν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213858,0,0,0,0,0,0,0
ἀπολαβουσα,0,0,0,0,0,0,0,0,0,0,0,0,0.00021473051,0,0,0,0,0,0,0,0,0,0,0,0
τικτει,0,0,0,0,0,0,0,0,0,0,0,0.00021973193,0,0,0,0,0,0,0,0,0,0,0,0,0.00022016733
πλατυτερον,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021853147,0,0,0,0,0
ἑρμειας,0,0,0.00021349274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ρασθεισα,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021819769,0,0,0
ἡνιχον,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021217908,0,0,0,0,0,0,0,0
ἐπεισεν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021819769,0,0,0
νικῃ,0,0,0,0,0,0,0,0.00021208908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
συνεργησαι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213858,0,0,0,0,0,0,0
κατασχειν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021810251,0,0,0,0,0,0,0,0,0
νικησαντι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021819769,0,0,0
νικηθεντι,0,0,0,0,0,0,0,0,0,0,0.00021630976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
εκπιπτει,0,0,0,0,0,0,0,0,0,0,0.00021630976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
εμβολους,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
κατεσχον,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021729683,0,0,0,0,0,0,0,0,0,0,0
πανουργησαντος,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021422451,0,0
ἀποληται,0,0,0,0,0,0,0,0,0,0,0,0.00021973193,0,0,0,0,0,0,0,0,0,0,0,0,0
διαβαινοντων,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021621622,0,0,0,0,0,0
διψησασης,0,0,0,0,0,0,0,0,0.00021710812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
καταβας,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021810251,0,0,0,0,0,0,0,0,0
ἐζητει,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021422451,0,0
ερημου,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021422451,0,0
ερασθεισα,0,0,0,0,0,0,0,0,0,0,0,0,0.00021473051,0,0,0,0,0,0,0,0,0,0,0,0
ἐδειτο,0,0,0,0,0,0,0.00021263024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ὑπεριδην,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021853147,0,0,0,0,0
ἀντειποντος,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021621622,0,0,0,0,0,0
κατηγορησασα,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021729683,0,0,0,0,0,0,0,0,0,0,0
βιασαμενου,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021317416,0
ἠνιοχει,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021853147,0,0,0,0,0
πληξιππος,0.00021537799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἱπων,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213858,0,0,0,0,0,0,0
αὐτουργιαν,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
πελοψ,0.00021537799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
εἰγημεν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021810251,0,0,0,0,0,0,0,0,0
ἱκανους,0,0,0.00021349274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
επαιδοποιησεν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021621622,0,0,0,0,0,0
αγαπωμενη,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἐπιφθονησαντες,0,0,0,0.00021505376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
καταλειψῃ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021294719,0,0,0,0,0,0,0,0,0,0
ἐπεβουλευσαν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022016733
πρεσβψτατους,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021294719,0,0,0,0,0,0,0,0,0,0
προστησαμενοι,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021729683,0,0,0,0,0,0,0,0,0,0,0
ἐφυγαδευσε,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022016733
αὐτοχειρας,0,0,0,0,0,0,0,0.00021208908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
γενομενους,0,0,0,0.00021505376,0,0,0.00021263024,0,0,0,0,0,0,0,0,0,0.00021217908,0,0,0,0,0,0,0,0
ἐπαρασαμενος,0,0,0,0,0.00021915407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἐκπιπτουσι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021810251,0,0,0,0,0,0,0,0,0
θνῃσκων,0,0,0,0,0,0,0,0.00021208908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἐλιπεν,0,0,0,0,0,0,0.00021263024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
πολυαρνι,0,0,0,0,0,0,0.00021263024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ποιμνιοις,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021621622,0,0,0,0,0,0
γεννηθῃ,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
γεννηθεισης,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022016733
ἀρνος,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022016733
μετεμεληθη,0,0,0.00021349274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
καθειρξαντας,0,0,0,0,0,0,0,0,0.00021710812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
φρονουντα,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021853147,0,0,0,0,0
κτηματι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021294719,0,0,0,0,0,0,0,0,0,0
κομπαζειν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021645022,0,0,0,0
ἀνιωμενον,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021853147,0,0,0,0,0
ὑπελθωντα,0,0,0,0,0,0,0,0,0.00021710812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἐρωντα,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021621622,0,0,0,0,0,0
εκδουναι,0.00021537799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἀντειπειν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021621622,0,0,0,0,0,0
κομπαζει,0,0,0,0,0,0,0,0,0,0,0,0,0.00021473051,0,0,0,0,0,0,0,0,0,0,0,0
ὁμολογουντος,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021294719,0,0,0,0,0,0,0,0,0,0
συνθεσθαι,0,0,0,0,0,0,0,0,0.00021710812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
διὁτι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213858,0,0,0,0,0,0,0
εναντιαν,0,0,0,0,0,0,0.00021263024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
συνθεμενου,0,0,0,0.00021505376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἐκμαρτυρησαντος,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021819769,0,0,0
δαιμονιου,0.00021537799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
πλεονεξιαν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021422451,0,0
ἐφυγαδευσεν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021819769,0,0,0
θυεστ,0,0,0,0,0.00021915407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
συμφωνουντας,0.00021537799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
συνἱστησι,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
υἱω,0,0.00021673169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἐσσομενοισι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021317416,0
κρονιδης,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213858,0,0,0,0,0,0,0
σχολικον,0,0,0.00021349274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
αγνοημα,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021294719,0,0,0,0,0,0,0,0,0,0
ζηνοδοτειον,0,0,0,0,0,0,0,0,0,0.00021838829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
δοξειεν,0,0.00021673169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
δεδοσθαι,0,0,0,0,0,0,0,0,0,0,0.00021630976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ποσοτητων,0,0,0,0,0,0,0,0,0,0.00021838829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
καθαπτεται,0,0,0,0,0.00021915407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἡγνοηκοτος,0,0,0,0,0,0,0.00021263024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἀποχρηται,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021645022,0,0,0,0
μετειληφθαι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021853147,0,0,0,0,0
τ'ἀκριβες,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022016733
συγγραμματα,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021294719,0,0,0,0,0,0,0,0,0,0
προττατοιμεν,0,0,0,0,0,0,0,0,0,0.00021838829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
τ'ἀκριβους,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021810251,0,0,0,0,0,0,0,0,0
γραφοιμεν,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
φιλιταν,0,0,0.00021349274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἱπποσυναων,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213858,0,0,0,0,0,0,0
διακρισιν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021645022,0,0,0,0
ἠκριβωμενων,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021217908,0,0,0,0,0,0,0,0
ἐπιλεγουσι,0,0,0,0,0.00021915407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
μαρτυριας,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021217908,0,0,0,0,0,0,0,0
ϊλιαδος,0,0,0,0,0,0.00021213407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ὠδυσατο,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021621622,0,0,0,0,0,0
γραφας,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021645022,0,0,0,0
ἐκτιθεμενος,0,0,0,0,0,0,0,0,0,0,0.00021630976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ωμολογει,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213858,0,0,0,0,0,0,0
απατην,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021810251,0,0,0,0,0,0,0,0,0
δικαια,0,0,0,0,0,0,0,0,0.00021710812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ἀπατης,0,0,0.00021349274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
δικαιας,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022016733
αποστατει,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021729683,0,0,0,0,0,0,0,0,0,0,0
πειθοιτο,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021217908,0,0,0,0,0,0,0,0
ἄργος,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213858,0,0,0,0,0,0,0
